time,Latitud,Longitud,Tiempo_Medicion,Vel_Viento,Direccion_Viento,Direccion_Viento_Modelo
2026-05-27,10.125,-86.625,2026-05-27 23:30:08,2.41,68.60000000000001,57.900000000000006
2026-05-27,10.125,-86.375,2026-05-27 23:30:08,2.39,49.400000000000006,44.6
2026-05-27,10.125,-86.125,2026-05-27 23:30:08,2.72,24.0,20.1
2026-05-27,10.125,-85.875,2026-05-27 23:30:08,,,345.8
2026-05-27,10.125,-85.625,2026-05-27 23:30:08,,,323.5
2026-05-27,10.125,-85.375,2026-05-27 23:30:08,,,336.20000000000005
2026-05-27,10.125,-85.125,2026-05-27 23:30:08,,,308.90000000000003
2026-05-27,10.125,-84.875,2026-05-27 23:30:08,,,288.6
2026-05-27,10.125,-84.625,2026-05-27 23:30:08,,,198.10000000000002
2026-05-27,10.125,-84.375,2026-05-27 23:30:08,,,174.4
2026-05-27,10.125,-84.125,2026-05-27 23:30:08,,,189.20000000000002
2026-05-27,10.125,-83.875,2026-05-27 23:30:08,,,192.10000000000002
2026-05-27,10.125,-83.625,2026-05-27 23:30:08,,,184.70000000000002
2026-05-27,10.125,-83.375,2026-05-27 23:30:08,,,188.8
2026-05-27,10.125,-83.125,2026-05-27 23:30:08,,,176.3
2026-05-27,10.125,-82.875,2026-05-27 23:30:08,,,188.60000000000002
2026-05-27,10.125,-82.625,2026-05-27 23:30:08,,,191.9
2026-05-27,10.125,-82.375,2026-05-27 23:30:08,4.07,213.70000000000002,200.0
2026-05-27,10.125,-82.125,2026-05-27 23:30:08,5.22,223.4,208.5
2026-05-27,10.375,-86.875,2026-05-27 23:30:08,3.17,183.70000000000002,249.0
2026-05-27,10.375,-86.625,2026-05-27 23:30:08,2.91,121.80000000000001,347.90000000000003
2026-05-27,10.375,-86.375,2026-05-27 23:30:08,2.73,43.2,16.5
2026-05-27,10.375,-86.125,2026-05-27 23:30:08,,,0.5
2026-05-27,10.375,-85.875,2026-05-27 23:30:08,,,320.6
2026-05-27,10.375,-85.625,2026-05-27 23:30:08,,,322.5
2026-05-27,10.375,-85.375,2026-05-27 23:30:08,,,268.0
2026-05-27,10.375,-85.125,2026-05-27 23:30:08,,,320.20000000000005
2026-05-27,10.375,-84.875,2026-05-27 23:30:08,,,257.6
2026-05-27,10.375,-84.625,2026-05-27 23:30:08,,,275.3
2026-05-27,10.375,-84.375,2026-05-27 23:30:08,,,245.0
2026-05-27,10.375,-84.125,2026-05-27 23:30:08,,,268.2
2026-05-27,10.375,-83.875,2026-05-27 23:30:08,,,219.3
2026-05-27,10.375,-83.625,2026-05-27 23:30:08,,,201.10000000000002
2026-05-27,10.375,-83.375,2026-05-27 23:30:08,,,199.60000000000002
2026-05-27,10.375,-83.125,2026-05-27 23:30:08,,,204.3
2026-05-27,10.375,-82.875,2026-05-27 23:30:08,4.44,235.0,214.60000000000002
2026-05-27,10.375,-82.625,2026-05-27 23:30:08,4.74,233.5,219.60000000000002
2026-05-27,10.375,-82.375,2026-05-27 23:30:08,5.33,235.8,223.3
2026-05-27,10.375,-82.125,2026-05-27 23:30:08,5.87,244.0,229.60000000000002
2026-05-27,10.625,-86.875,2026-05-27 23:30:08,4.1,198.3,262.5
2026-05-27,10.625,-86.625,2026-05-27 23:30:08,4.14,136.8,356.70000000000005
2026-05-27,10.625,-86.375,2026-05-27 23:30:08,4.19,21.6,353.20000000000005
2026-05-27,10.625,-86.125,2026-05-27 23:30:08,,,341.6
2026-05-27,10.625,-85.875,2026-05-27 23:30:08,,,338.1
2026-05-27,10.625,-85.625,2026-05-27 23:30:08,,,49.1
2026-05-27,10.625,-85.375,2026-05-27 23:30:08,,,246.60000000000002
2026-05-27,10.625,-85.125,2026-05-27 23:30:08,,,238.0
2026-05-27,10.625,-84.875,2026-05-27 23:30:08,,,268.3
2026-05-27,10.625,-84.625,2026-05-27 23:30:08,,,298.7
2026-05-27,10.625,-84.375,2026-05-27 23:30:08,,,279.8
2026-05-27,10.625,-84.125,2026-05-27 23:30:08,,,267.1
2026-05-27,10.625,-83.875,2026-05-27 23:30:08,,,236.8
2026-05-27,10.625,-83.625,2026-05-27 23:30:08,,,222.10000000000002
2026-05-27,10.625,-83.375,2026-05-27 23:30:08,,,225.10000000000002
2026-05-27,10.625,-83.125,2026-05-27 23:30:08,,,227.10000000000002
2026-05-27,10.625,-82.875,2026-05-27 23:30:08,6.3500000000000005,242.0,230.9
2026-05-27,10.625,-82.625,2026-05-27 23:30:08,6.69,247.60000000000002,239.70000000000002
2026-05-27,10.625,-82.375,2026-05-27 23:30:08,6.72,244.9,235.4
2026-05-27,10.625,-82.125,2026-05-27 23:30:08,6.8,243.20000000000002,230.20000000000002
2026-05-27,10.875,-86.875,2026-05-27 23:30:08,4.29,231.60000000000002,250.70000000000002
2026-05-27,10.875,-86.625,2026-05-27 23:30:08,4.88,226.4,243.5
2026-05-27,10.875,-86.375,2026-05-27 23:30:08,4.86,265.90000000000003,261.6
2026-05-27,10.875,-86.125,2026-05-27 23:30:08,,,278.40000000000003
2026-05-27,10.875,-85.875,2026-05-27 23:30:08,,,267.40000000000003
2026-05-27,10.875,-85.625,2026-05-27 23:30:08,,,290.7
2026-05-27,10.875,-85.375,2026-05-27 23:30:08,,,262.1
2026-05-27,10.875,-85.125,2026-05-27 23:30:08,,,291.8
2026-05-27,10.875,-84.875,2026-05-27 23:30:08,,,316.40000000000003
2026-05-27,10.875,-84.625,2026-05-27 23:30:08,,,311.3
2026-05-27,10.875,-84.375,2026-05-27 23:30:08,,,286.1
2026-05-27,10.875,-84.125,2026-05-27 23:30:08,,,267.5
2026-05-27,10.875,-83.875,2026-05-27 23:30:08,,,268.3
2026-05-27,10.875,-83.625,2026-05-27 23:30:08,,,248.4
2026-05-27,10.875,-83.375,2026-05-27 23:30:08,,,239.20000000000002
2026-05-27,10.875,-83.125,2026-05-27 23:30:08,6.61,238.4,234.5
2026-05-27,10.875,-82.875,2026-05-27 23:30:08,7.62,240.5,235.70000000000002
2026-05-27,10.875,-82.625,2026-05-27 23:30:08,7.76,240.10000000000002,236.60000000000002
2026-05-27,10.875,-82.375,2026-05-27 23:30:08,7.38,245.20000000000002,242.20000000000002
2026-05-27,10.875,-82.125,2026-05-27 23:30:08,,,232.20000000000002
2026-05-27,11.125,-86.875,2026-05-27 23:30:08,3.62,249.20000000000002,259.3
2026-05-27,11.125,-86.625,2026-05-27 23:30:08,4.38,244.9,256.2
2026-05-27,11.125,-86.375,2026-05-27 23:30:08,,,253.60000000000002
2026-05-27,11.125,-86.125,2026-05-27 23:30:08,,,250.0
2026-05-27,11.125,-85.875,2026-05-27 23:30:08,,,246.5
2026-05-27,11.125,-85.625,2026-05-27 23:30:08,,,260.7
2026-05-27,11.125,-85.375,2026-05-27 23:30:08,,,289.2
2026-05-27,11.125,-85.125,2026-05-27 23:30:08,,,300.6
2026-05-27,11.125,-84.875,2026-05-27 23:30:08,,,289.6
2026-05-27,11.125,-84.625,2026-05-27 23:30:08,,,283.6
2026-05-27,11.125,-84.375,2026-05-27 23:30:08,,,266.6
2026-05-27,11.125,-84.125,2026-05-27 23:30:08,,,244.70000000000002
2026-05-27,11.125,-83.875,2026-05-27 23:30:08,,,244.70000000000002
2026-05-27,11.125,-83.625,2026-05-27 23:30:08,,,248.10000000000002
2026-05-27,11.125,-83.375,2026-05-27 23:30:08,,,246.70000000000002
2026-05-27,11.125,-83.125,2026-05-27 23:30:08,7.29,242.8,245.5
2026-05-27,11.125,-82.875,2026-05-27 23:30:08,8.2,242.70000000000002,246.4
2026-05-27,11.125,-82.625,2026-05-27 23:30:08,8.07,243.0,248.4
2026-05-27,11.125,-82.375,2026-05-27 23:30:08,7.61,241.3,244.70000000000002
2026-05-27,11.125,-82.125,2026-05-27 23:30:08,,,239.3
2026-05-28,7.625,-86.875,2026-05-28 23:10:56,7.57,51.7,59.7
2026-05-28,7.625,-86.625,2026-05-28 23:10:56,8.58,56.0,64.60000000000001
2026-05-28,7.625,-86.375,2026-05-28 23:10:56,9.06,56.1,62.0
2026-05-28,7.625,-86.125,2026-05-28 23:10:56,8.81,45.2,35.7
2026-05-28,7.625,-85.875,2026-05-28 23:10:56,8.74,46.400000000000006,35.1
2026-05-28,7.625,-85.625,2026-05-28 23:10:56,8.86,51.7,42.6
2026-05-28,7.625,-85.375,2026-05-28 23:10:56,8.5,49.300000000000004,35.6
2026-05-28,7.625,-85.125,2026-05-28 23:10:56,8.67,48.5,33.300000000000004
2026-05-28,7.625,-84.875,2026-05-28 23:10:56,9.31,47.400000000000006,35.300000000000004
2026-05-28,7.625,-84.625,2026-05-28 23:10:56,8.72,45.300000000000004,35.5
2026-05-28,7.625,-84.375,2026-05-28 23:10:56,8.4,42.1,37.9
2026-05-28,7.625,-84.125,2026-05-28 23:10:56,8.16,42.7,44.2
2026-05-28,7.625,-83.875,2026-05-28 23:10:56,7.49,44.0,54.900000000000006
2026-05-28,7.625,-83.625,2026-05-28 23:10:56,6.84,43.0,57.6
2026-05-28,7.625,-83.375,2026-05-28 23:10:56,6.05,37.7,58.0
2026-05-28,7.625,-83.125,2026-05-28 23:10:56,5.18,34.2,70.3
2026-05-28,7.625,-82.875,2026-05-28 23:10:56,4.47,28.8,58.0
2026-05-28,7.625,-82.625,2026-05-28 23:10:56,3.99,25.400000000000002,31.900000000000002
2026-05-28,7.625,-82.375,2026-05-28 23:10:56,4.29,32.0,39.2
2026-05-28,7.625,-82.125,2026-05-28 23:10:56,,,47.0
2026-05-28,7.875,-86.875,2026-05-28 23:10:56,6.58,70.10000000000001,75.9
2026-05-28,7.875,-86.625,2026-05-28 23:10:56,7.08,71.10000000000001,79.10000000000001
2026-05-28,7.875,-86.375,2026-05-28 23:10:56,8.120000000000001,72.8,81.9
2026-05-28,7.875,-86.125,2026-05-28 23:10:56,8.89,60.2,53.7
2026-05-28,7.875,-85.875,2026-05-28 23:10:56,8.38,54.0,38.400000000000006
2026-05-28,7.875,-85.625,2026-05-28 23:10:56,8.32,56.7,39.6
2026-05-28,7.875,-85.375,2026-05-28 23:10:56,8.51,58.800000000000004,38.400000000000006
2026-05-28,7.875,-85.125,2026-05-28 23:10:56,8.38,59.1,40.300000000000004
2026-05-28,7.875,-84.875,2026-05-28 23:10:56,8.57,58.7,41.0
2026-05-28,7.875,-84.625,2026-05-28 23:10:56,8.5,56.800000000000004,39.6
2026-05-28,7.875,-84.375,2026-05-28 23:10:56,8.57,53.900000000000006,39.800000000000004
2026-05-28,7.875,-84.125,2026-05-28 23:10:56,8.620000000000001,50.7,42.6
2026-05-28,7.875,-83.875,2026-05-28 23:10:56,8.540000000000001,50.2,51.2
2026-05-28,7.875,-83.625,2026-05-28 23:10:56,7.72,46.6,53.7
2026-05-28,7.875,-83.375,2026-05-28 23:10:56,6.54,41.5,55.7
2026-05-28,7.875,-83.125,2026-05-28 23:10:56,,,60.6
2026-05-28,7.875,-82.875,2026-05-28 23:10:56,,,51.2
2026-05-28,7.875,-82.625,2026-05-28 23:10:56,,,35.6
2026-05-28,7.875,-82.375,2026-05-28 23:10:56,,,34.800000000000004
2026-05-28,7.875,-82.125,2026-05-28 23:10:56,,,48.300000000000004
2026-05-28,8.125,-86.875,2026-05-28 23:10:56,5.87,81.9,76.9
2026-05-28,8.125,-86.625,2026-05-28 23:10:56,6.5,75.3,69.3
2026-05-28,8.125,-86.375,2026-05-28 23:10:56,7.8100000000000005,76.7,70.4
2026-05-28,8.125,-86.125,2026-05-28 23:10:56,8.48,76.9,67.7
2026-05-28,8.125,-85.875,2026-05-28 23:10:56,8.0,70.0,52.7
2026-05-28,8.125,-85.625,2026-05-28 23:10:56,8.34,66.5,44.5
2026-05-28,8.125,-85.375,2026-05-28 23:10:56,8.26,68.3,42.1
2026-05-28,8.125,-85.125,2026-05-28 23:10:56,7.6000000000000005,71.8,45.2
2026-05-28,8.125,-84.875,2026-05-28 23:10:56,7.890000000000001,69.0,42.5
2026-05-28,8.125,-84.625,2026-05-28 23:10:56,8.96,65.0,42.6
2026-05-28,8.125,-84.375,2026-05-28 23:10:56,9.31,60.900000000000006,40.1
2026-05-28,8.125,-84.125,2026-05-28 23:10:56,8.85,58.5,40.0
2026-05-28,8.125,-83.875,2026-05-28 23:10:56,9.040000000000001,56.0,49.800000000000004
2026-05-28,8.125,-83.625,2026-05-28 23:10:56,,,58.0
2026-05-28,8.125,-83.375,2026-05-28 23:10:56,,,65.4
2026-05-28,8.125,-83.125,2026-05-28 23:10:56,,,73.60000000000001
2026-05-28,8.125,-82.875,2026-05-28 23:10:56,,,71.9
2026-05-28,8.125,-82.625,2026-05-28 23:10:56,,,47.1
2026-05-28,8.125,-82.375,2026-05-28 23:10:56,,,49.5
2026-05-28,8.125,-82.125,2026-05-28 23:10:56,,,57.1
2026-05-28,8.375,-86.875,2026-05-28 23:10:56,5.43,97.60000000000001,85.30000000000001
2026-05-28,8.375,-86.625,2026-05-28 23:10:56,5.96,91.30000000000001,79.60000000000001
2026-05-28,8.375,-86.375,2026-05-28 23:10:56,6.34,92.7,81.2
2026-05-28,8.375,-86.125,2026-05-28 23:10:56,6.36,90.4,78.80000000000001
2026-05-28,8.375,-85.875,2026-05-28 23:10:56,6.8100000000000005,82.5,63.1
2026-05-28,8.375,-85.625,2026-05-28 23:10:56,7.73,79.4,51.400000000000006
2026-05-28,8.375,-85.375,2026-05-28 23:10:56,7.55,79.4,43.2
2026-05-28,8.375,-85.125,2026-05-28 23:10:56,6.92,77.7,37.7
2026-05-28,8.375,-84.875,2026-05-28 23:10:56,7.33,72.60000000000001,35.300000000000004
2026-05-28,8.375,-84.625,2026-05-28 23:10:56,9.33,65.2,35.4
2026-05-28,8.375,-84.375,2026-05-28 23:10:56,10.09,59.900000000000006,33.1
2026-05-28,8.375,-84.125,2026-05-28 23:10:56,9.25,59.800000000000004,36.800000000000004
2026-05-28,8.375,-83.875,2026-05-28 23:10:56,,,46.6
2026-05-28,8.375,-83.625,2026-05-28 23:10:56,,,69.2
2026-05-28,8.375,-83.375,2026-05-28 23:10:56,,,85.4
2026-05-28,8.375,-83.125,2026-05-28 23:10:56,,,90.2
2026-05-28,8.375,-82.875,2026-05-28 23:10:56,,,89.0
2026-05-28,8.375,-82.625,2026-05-28 23:10:56,,,60.300000000000004
2026-05-28,8.375,-82.375,2026-05-28 23:10:56,,,56.2
2026-05-28,8.375,-82.125,2026-05-28 23:10:56,,,61.900000000000006
2026-05-28,8.625,-86.875,2026-05-28 23:10:56,5.08,105.7,91.0
2026-05-28,8.625,-86.625,2026-05-28 23:10:56,5.3500000000000005,102.7,86.9
2026-05-28,8.625,-86.375,2026-05-28 23:10:56,5.37,102.2,81.9
2026-05-28,8.625,-86.125,2026-05-28 23:10:56,5.3,99.60000000000001,77.0
2026-05-28,8.625,-85.875,2026-05-28 23:10:56,5.72,90.7,61.6
2026-05-28,8.625,-85.625,2026-05-28 23:10:56,6.24,83.9,50.0
2026-05-28,8.625,-85.375,2026-05-28 23:10:56,6.45,81.4,41.400000000000006
2026-05-28,8.625,-85.125,2026-05-28 23:10:56,6.15,78.60000000000001,32.800000000000004
2026-05-28,8.625,-84.875,2026-05-28 23:10:56,5.95,72.4,27.900000000000002
2026-05-28,8.625,-84.625,2026-05-28 23:10:56,7.53,65.60000000000001,25.3
2026-05-28,8.625,-84.375,2026-05-28 23:10:56,8.42,62.400000000000006,22.6
2026-05-28,8.625,-84.125,2026-05-28 23:10:56,8.24,58.6,16.7
2026-05-28,8.625,-83.875,2026-05-28 23:10:56,,,23.900000000000002
2026-05-28,8.625,-83.625,2026-05-28 23:10:56,,,45.7
2026-05-28,8.625,-83.375,2026-05-28 23:10:56,,,101.2
2026-05-28,8.625,-83.125,2026-05-28 23:10:56,,,90.9
2026-05-28,8.625,-82.875,2026-05-28 23:10:56,,,71.0
2026-05-28,8.625,-82.625,2026-05-28 23:10:56,,,55.0
2026-05-28,8.625,-82.375,2026-05-28 23:10:56,,,28.0
2026-05-28,8.625,-82.125,2026-05-28 23:10:56,,,28.200000000000003
2026-05-28,8.875,-86.875,2026-05-28 23:10:56,5.0200000000000005,111.10000000000001,92.4
2026-05-28,8.875,-86.625,2026-05-28 23:10:56,5.15,109.10000000000001,88.10000000000001
2026-05-28,8.875,-86.375,2026-05-28 23:10:56,4.87,113.4,91.0
2026-05-28,8.875,-86.125,2026-05-28 23:10:56,4.64,114.60000000000001,78.4
2026-05-28,8.875,-85.875,2026-05-28 23:10:56,4.91,105.80000000000001,53.7
2026-05-28,8.875,-85.625,2026-05-28 23:10:56,5.21,95.5,39.5
2026-05-28,8.875,-85.375,2026-05-28 23:10:56,5.42,86.7,37.7
2026-05-28,8.875,-85.125,2026-05-28 23:10:56,5.42,78.9,32.2
2026-05-28,8.875,-84.875,2026-05-28 23:10:56,5.12,72.60000000000001,27.3
2026-05-28,8.875,-84.625,2026-05-28 23:10:56,5.65,71.10000000000001,23.700000000000003
2026-05-28,8.875,-84.375,2026-05-28 23:10:56,6.58,68.5,17.3
2026-05-28,8.875,-84.125,2026-05-28 23:10:56,,,4.3
2026-05-28,8.875,-83.875,2026-05-28 23:10:56,,,6.300000000000001
2026-05-28,8.875,-83.625,2026-05-28 23:10:56,,,44.5
2026-05-28,8.875,-83.375,2026-05-28 23:10:56,,,93.2
2026-05-28,8.875,-83.125,2026-05-28 23:10:56,,,116.60000000000001
2026-05-28,8.875,-82.875,2026-05-28 23:10:56,,,131.3
2026-05-28,8.875,-82.625,2026-05-28 23:10:56,,,129.0
2026-05-28,8.875,-82.375,2026-05-28 23:10:56,,,166.3
2026-05-28,8.875,-82.125,2026-05-28 23:10:56,,,202.4
2026-05-28,9.125,-86.875,2026-05-28 23:10:56,4.99,116.80000000000001,93.80000000000001
2026-05-28,9.125,-86.625,2026-05-28 23:10:56,4.96,108.80000000000001,80.10000000000001
2026-05-28,9.125,-86.375,2026-05-28 23:10:56,4.61,114.60000000000001,83.5
2026-05-28,9.125,-86.125,2026-05-28 23:10:56,4.08,124.9,72.4
2026-05-28,9.125,-85.875,2026-05-28 23:10:56,3.93,123.2,55.0
2026-05-28,9.125,-85.625,2026-05-28 23:10:56,3.95,112.2,22.400000000000002
2026-05-28,9.125,-85.375,2026-05-28 23:10:56,4.26,96.80000000000001,26.400000000000002
2026-05-28,9.125,-85.125,2026-05-28 23:10:56,4.76,85.0,27.400000000000002
2026-05-28,9.125,-84.875,2026-05-28 23:10:56,4.8,75.9,20.5
2026-05-28,9.125,-84.625,2026-05-28 23:10:56,4.8500000000000005,86.0,5.800000000000001
2026-05-28,9.125,-84.375,2026-05-28 23:10:56,,,355.3
2026-05-28,9.125,-84.125,2026-05-28 23:10:56,,,339.40000000000003
2026-05-28,9.125,-83.875,2026-05-28 23:10:56,,,357.20000000000005
2026-05-28,9.125,-83.625,2026-05-28 23:10:56,,,53.800000000000004
2026-05-28,9.125,-83.375,2026-05-28 23:10:56,,,61.2
2026-05-28,9.125,-83.125,2026-05-28 23:10:56,,,318.5
2026-05-28,9.125,-82.875,2026-05-28 23:10:56,,,164.20000000000002
2026-05-28,9.125,-82.625,2026-05-28 23:10:56,,,173.20000000000002
2026-05-28,9.125,-82.375,2026-05-28 23:10:56,,,167.20000000000002
2026-05-28,9.125,-82.125,2026-05-28 23:10:56,,,169.8
2026-05-28,9.375,-86.875,2026-05-28 23:10:56,4.63,126.80000000000001,103.4
2026-05-28,9.375,-86.625,2026-05-28 23:10:56,4.37,111.9,73.9
2026-05-28,9.375,-86.375,2026-05-28 23:10:56,4.11,114.0,75.8
2026-05-28,9.375,-86.125,2026-05-28 23:10:56,3.69,136.4,92.2
2026-05-28,9.375,-85.875,2026-05-28 23:10:56,3.47,134.6,53.0
2026-05-28,9.375,-85.625,2026-05-28 23:10:56,3.36,129.4,1.4000000000000001
2026-05-28,9.375,-85.375,2026-05-28 23:10:56,,,15.200000000000001
2026-05-28,9.375,-85.125,2026-05-28 23:10:56,,,7.1000000000000005
2026-05-28,9.375,-84.875,2026-05-28 23:10:56,,,343.8
2026-05-28,9.375,-84.625,2026-05-28 23:10:56,,,319.70000000000005
2026-05-28,9.375,-84.375,2026-05-28 23:10:56,,,313.20000000000005
2026-05-28,9.375,-84.125,2026-05-28 23:10:56,,,294.5
2026-05-28,9.375,-83.875,2026-05-28 23:10:56,,,87.7
2026-05-28,9.375,-83.625,2026-05-28 23:10:56,,,127.9
2026-05-28,9.375,-83.375,2026-05-28 23:10:56,,,130.6
2026-05-28,9.375,-83.125,2026-05-28 23:10:56,,,224.10000000000002
2026-05-28,9.375,-82.875,2026-05-28 23:10:56,,,248.4
2026-05-28,9.375,-82.625,2026-05-28 23:10:56,,,245.4
2026-05-28,9.375,-82.375,2026-05-28 23:10:56,,,130.8
2026-05-28,9.375,-82.125,2026-05-28 23:10:56,,,149.3
2026-05-28,9.625,-86.875,2026-05-28 23:10:56,4.74,141.9,137.3
2026-05-28,9.625,-86.625,2026-05-28 23:10:56,4.22,133.4,108.5
2026-05-28,9.625,-86.375,2026-05-28 23:10:56,3.61,137.6,125.9
2026-05-28,9.625,-86.125,2026-05-28 23:10:56,3.58,169.4,200.9
2026-05-28,9.625,-85.875,2026-05-28 23:10:56,,,164.8
2026-05-28,9.625,-85.625,2026-05-28 23:10:56,,,273.0
2026-05-28,9.625,-85.375,2026-05-28 23:10:56,,,340.0
2026-05-28,9.625,-85.125,2026-05-28 23:10:56,,,350.70000000000005
2026-05-28,9.625,-84.875,2026-05-28 23:10:56,,,316.5
2026-05-28,9.625,-84.625,2026-05-28 23:10:56,,,303.90000000000003
2026-05-28,9.625,-84.375,2026-05-28 23:10:56,,,317.1
2026-05-28,9.625,-84.125,2026-05-28 23:10:56,,,335.6
2026-05-28,9.625,-83.875,2026-05-28 23:10:56,,,259.7
2026-05-28,9.625,-83.625,2026-05-28 23:10:56,,,200.4
2026-05-28,9.625,-83.375,2026-05-28 23:10:56,,,158.70000000000002
2026-05-28,9.625,-83.125,2026-05-28 23:10:56,,,217.10000000000002
2026-05-28,9.625,-82.875,2026-05-28 23:10:56,,,246.20000000000002
2026-05-28,9.625,-82.625,2026-05-28 23:10:56,,,276.2
2026-05-28,9.625,-82.375,2026-05-28 23:10:56,,,195.20000000000002
2026-05-28,9.625,-82.125,2026-05-28 23:10:56,,,359.1
2026-05-28,9.875,-86.875,2026-05-28 23:10:56,5.22,167.5,199.4
2026-05-28,9.875,-86.625,2026-05-28 23:10:56,4.84,153.60000000000002,184.70000000000002
2026-05-28,9.875,-86.375,2026-05-28 23:10:56,4.04,145.9,191.3
2026-05-28,9.875,-86.125,2026-05-28 23:10:56,4.07,166.10000000000002,267.8
2026-05-28,9.875,-85.875,2026-05-28 23:10:56,,,246.8
2026-05-28,9.875,-85.625,2026-05-28 23:10:56,,,207.8
2026-05-28,9.875,-85.375,2026-05-28 23:10:56,,,269.6
2026-05-28,9.875,-85.125,2026-05-28 23:10:56,,,231.20000000000002
2026-05-28,9.875,-84.875,2026-05-28 23:10:56,,,300.1
2026-05-28,9.875,-84.625,2026-05-28 23:10:56,,,76.7
2026-05-28,9.875,-84.375,2026-05-28 23:10:56,,,32.4
2026-05-28,9.875,-84.125,2026-05-28 23:10:56,,,140.0
2026-05-28,9.875,-83.875,2026-05-28 23:10:56,,,176.20000000000002
2026-05-28,9.875,-83.625,2026-05-28 23:10:56,,,211.10000000000002
2026-05-28,9.875,-83.375,2026-05-28 23:10:56,,,185.10000000000002
2026-05-28,9.875,-83.125,2026-05-28 23:10:56,,,200.4
2026-05-28,9.875,-82.875,2026-05-28 23:10:56,,,241.9
2026-05-28,9.875,-82.625,2026-05-28 23:10:56,,,300.90000000000003
2026-05-28,9.875,-82.375,2026-05-28 23:10:56,,,302.2
2026-05-28,9.875,-82.125,2026-05-28 23:10:56,2.27,308.90000000000003,299.0
2026-05-28,10.125,-86.875,2026-05-28 23:10:56,5.09,175.5,211.5
2026-05-28,10.125,-86.625,2026-05-28 23:10:56,5.23,169.60000000000002,215.70000000000002
2026-05-28,10.125,-86.375,2026-05-28 23:10:56,4.8,158.10000000000002,222.0
2026-05-28,10.125,-86.125,2026-05-28 23:10:56,4.5600000000000005,149.8,288.7
2026-05-28,10.125,-85.875,2026-05-28 23:10:56,,,309.5
2026-05-28,10.125,-85.625,2026-05-28 23:10:56,,,286.3
2026-05-28,10.125,-85.375,2026-05-28 23:10:56,,,267.0
2026-05-28,10.125,-85.125,2026-05-28 23:10:56,,,273.3
2026-05-28,10.125,-84.875,2026-05-28 23:10:56,,,156.9
2026-05-28,10.125,-84.625,2026-05-28 23:10:56,,,114.30000000000001
2026-05-28,10.125,-84.375,2026-05-28 23:10:56,,,139.8
2026-05-28,10.125,-84.125,2026-05-28 23:10:56,,,184.5
2026-05-28,10.125,-83.875,2026-05-28 23:10:56,,,170.5
2026-05-28,10.125,-83.625,2026-05-28 23:10:56,,,141.0
2026-05-28,10.125,-83.375,2026-05-28 23:10:56,,,201.8
2026-05-28,10.125,-83.125,2026-05-28 23:10:56,,,241.4
2026-05-28,10.125,-82.875,2026-05-28 23:10:56,,,266.8
2026-05-28,10.125,-82.625,2026-05-28 23:10:56,,,264.1
2026-05-28,10.125,-82.375,2026-05-28 23:10:56,2.37,283.5,264.7
2026-05-28,10.125,-82.125,2026-05-28 23:10:56,2.99,291.6,266.1
2026-05-28,10.375,-86.875,2026-05-28 23:10:56,4.65,168.70000000000002,204.10000000000002
2026-05-28,10.375,-86.625,2026-05-28 23:10:56,4.83,176.20000000000002,216.60000000000002
2026-05-28,10.375,-86.375,2026-05-28 23:10:56,4.97,179.8,230.70000000000002
2026-05-28,10.375,-86.125,2026-05-28 23:10:56,,,302.5
2026-05-28,10.375,-85.875,2026-05-28 23:10:56,,,333.20000000000005
2026-05-28,10.375,-85.625,2026-05-28 23:10:56,,,291.8
2026-05-28,10.375,-85.375,2026-05-28 23:10:56,,,282.1
2026-05-28,10.375,-85.125,2026-05-28 23:10:56,,,326.1
2026-05-28,10.375,-84.875,2026-05-28 23:10:56,,,345.5
2026-05-28,10.375,-84.625,2026-05-28 23:10:56,,,68.5
2026-05-28,10.375,-84.375,2026-05-28 23:10:56,,,74.3
2026-05-28,10.375,-84.125,2026-05-28 23:10:56,,,142.9
2026-05-28,10.375,-83.875,2026-05-28 23:10:56,,,133.6
2026-05-28,10.375,-83.625,2026-05-28 23:10:56,,,134.5
2026-05-28,10.375,-83.375,2026-05-28 23:10:56,,,204.3
2026-05-28,10.375,-83.125,2026-05-28 23:10:56,,,250.8
2026-05-28,10.375,-82.875,2026-05-28 23:10:56,,,261.5
2026-05-28,10.375,-82.625,2026-05-28 23:10:56,2.9,275.6,261.40000000000003
2026-05-28,10.375,-82.375,2026-05-28 23:10:56,3.38,274.40000000000003,259.40000000000003
2026-05-28,10.375,-82.125,2026-05-28 23:10:56,3.87,276.0,264.90000000000003
2026-05-28,10.625,-86.875,2026-05-28 23:10:56,3.95,161.60000000000002,191.9
2026-05-28,10.625,-86.625,2026-05-28 23:10:56,4.15,173.0,203.4
2026-05-28,10.625,-86.375,2026-05-28 23:10:56,4.7700000000000005,193.5,218.20000000000002
2026-05-28,10.625,-86.125,2026-05-28 23:10:56,,,252.0
2026-05-28,10.625,-85.875,2026-05-28 23:10:56,,,300.6
2026-05-28,10.625,-85.625,2026-05-28 23:10:56,,,294.1
2026-05-28,10.625,-85.375,2026-05-28 23:10:56,,,292.2
2026-05-28,10.625,-85.125,2026-05-28 23:10:56,,,281.90000000000003
2026-05-28,10.625,-84.875,2026-05-28 23:10:56,,,243.5
2026-05-28,10.625,-84.625,2026-05-28 23:10:56,,,99.7
2026-05-28,10.625,-84.375,2026-05-28 23:10:56,,,104.7
2026-05-28,10.625,-84.125,2026-05-28 23:10:56,,,153.20000000000002
